timestamp,earValue,accel_x,accel_y,accel_z,speed_kmh,sats,lat,lon,Label
1775577224.798411,0.37216777287067526,-0.008874754574604708,-0.029056409997867582,0.8886748935064822,46.27739949629725,8,14.7937,120.8791,0
1775577224.8650775,0.3041659410809933,0.04943034247438345,0.0062667306616562704,0.9676838792343989,47.24335116507624,8,14.7937,120.8791,0
1775577224.931744,0.30646627574681207,0.03919159927622015,-0.0598916051015469,0.83466482169321,43.88073594117144,8,14.7937,120.8791,0
1775577224.998411,0.3064243071503287,0.11221147148312952,-0.05416704617430492,0.9466201834182206,42.64648845075108,8,14.7937,120.8791,0
1775577225.0650775,0.3061495537339734,-0.05202948010321251,-0.061743788135755234,0.8892376633754021,44.66537432158642,8,14.7937,120.8791,0
1775577225.1317441,0.32147081531439975,0.016340524147451733,0.03865178523066978,1.0419637362039043,41.36484706456508,8,14.7937,120.8791,0
1775577225.1984107,0.3659284748062582,-0.04990555617145314,0.0013476378325823519,0.7589500220624155,44.12886647258313,8,14.7937,120.8791,0
1775577225.2650776,0.3686997199413752,0.01468978454695352,0.03082401881351103,1.025672237246743,44.486422884349075,8,14.7937,120.8791,0
1775577225.3317442,0.30902520531118,0.07751076996803696,-0.08439123782127399,1.056640611199895,44.7270208781678,8,14.7937,120.8791,0
1775577225.3984108,0.31930639002746986,-0.02719498028700615,-0.05851796598860325,1.036802074455385,45.228206639090516,8,14.7937,120.8791,0
1775577225.4650774,0.29875215808287725,0.060007783044922616,-0.11658331929965,0.93276001309494,47.31616910122467,8,14.7937,120.8791,0
1775577225.5317442,0.33273809432612533,-0.011520216504102825,-0.08636333566658534,1.1003705792483416,44.15163891017417,8,14.7937,120.8791,0
1775577225.5984108,0.3361031928067445,-0.0054361644793965,0.1530937721642068,0.6756962501915353,44.748202623520285,8,14.7937,120.8791,0
1775577225.6650774,0.32181732567274807,-0.01657312817031117,0.029690555335144083,0.9685463484783081,45.2612572030913,8,14.7937,120.8791,0
1775577225.7317443,0.3346037153799747,0.021845360332335906,-0.12029159000937945,1.0097972496916106,45.81040280445599,8,14.7937,120.8791,0
1775577225.798411,0.317578183907121,0.0477456340221698,0.0498023533170845,0.9628095611731482,42.301932279504214,8,14.7937,120.8791,0
1775577225.8650775,0.3434958950348991,0.05770909497463237,0.04064870209289811,1.3387460065865882,45.37784125992055,8,14.7937,120.8791,0
1775577225.931744,0.32949143585513874,0.0123038168264078,0.22965377828985173,0.8736780137740654,44.925124534261705,8,14.7937,120.8791,0
1775577225.998411,0.3318232186411969,-0.051322190617225164,0.0298409144547669,1.1094201166455957,43.071535515981594,8,14.7937,120.8791,0
1775577226.0650775,0.3134439159343427,0.05347353315055706,0.007007300374407432,0.9192263220305762,47.90837699879149,8,14.7937,120.8791,0
1775577226.1317441,0.2962071727311899,0.10051184295246406,-0.08243605253561226,1.025266134947632,44.32995453555336,8,14.7937,120.8791,0
1775577226.1984107,0.29055220446229285,0.09612059890503379,-0.007871155660828875,0.9259677132874283,44.925579939961196,8,14.7937,120.8791,0
1775577226.2650776,0.32565567402137024,-0.008412988365036253,-0.030047288722253988,0.9705508591932008,45.82979871083118,8,14.7937,120.8791,0
1775577226.3317442,0.3103209640142302,0.049347132006088805,-0.04184887869639121,1.0432217735184588,43.72159725350016,8,14.7937,120.8791,0
1775577226.3984108,0.3426822358121616,-0.00012320409517616675,0.09090922340345058,1.306097805955665,44.96498255343367,8,14.7937,120.8791,0
1775577226.4650774,0.3503097954300584,-0.07186584566515201,0.006594419223015769,0.9086681774768564,43.709414894707905,8,14.7937,120.8791,0
1775577226.5317442,0.06639264669163229,0.01736135851687081,-0.11452560191690664,0.7722925169800109,45.80006911658509,8,14.7937,120.8791,0
1775577226.5984108,0.048942462001567356,-0.012783885297910675,-0.08467739830651423,0.9997324818548726,44.122991424339624,8,14.7937,120.8791,0
1775577226.6650774,0.04066347213238755,-0.06270760550839743,-0.12161407257994185,1.0508856362321646,45.56917920717073,8,14.7937,120.8791,0
1775577226.7317443,0.053055457525463576,0.017213973279526642,-0.13184161127184416,0.7904608832924268,45.59873200151232,8,14.7937,120.8791,0
1775577226.798411,0.3279029655058853,-0.006353280078478124,0.049330729507254846,0.5960317146864902,41.0828070611486,8,14.7937,120.8791,0
1775577226.8650775,0.3263691468730528,0.03182713705176137,0.039072533129091,0.8108570396837873,44.8836002420335,8,14.7937,120.8791,0
1775577226.931744,0.32542404041230955,-0.023144410822206415,-0.133423861844571,1.007070839459077,44.147489537816725,8,14.7937,120.8791,0
1775577226.998411,0.3141696985082927,0.018400790031150648,-0.026696608896261246,1.0901580532831368,48.63346240585741,8,14.7937,120.8791,0
1775577227.0650775,0.055656152779911885,0.005691562120098493,-0.01745468471064782,0.8921420523563883,46.467716798498,8,14.7937,120.8791,0
1775577227.1317441,0.05824190077650205,0.06936245502882969,0.07181898486851002,1.0120803523270987,43.50719328124919,8,14.7937,120.8791,0
1775577227.1984107,0.0374772051974939,-0.05704763753741643,-0.008865855376684075,0.757139149838769,46.94089782778152,8,14.7937,120.8791,0
1775577227.2650776,0.05254847825633093,0.032069130740867806,-0.12878546896650694,1.0842262104518245,46.148153972755615,8,14.7937,120.8791,0
1775577227.3317442,0.05504888040141306,-0.029311654943473122,0.005094294711032614,1.1122232283681768,45.0870934549571,8,14.7937,120.8791,0
1775577227.3984108,0.3261989704998542,0.06115919366216496,0.011625273541472468,1.1674737980202265,45.046481212463355,8,14.7937,120.8791,0
1775577227.4650774,0.31547774151740593,0.039103119540770524,0.003037702273509624,0.9351309115969566,40.648012596986824,8,14.7937,120.8791,0
1775577227.5317442,0.2949180626642657,0.07231800472879335,0.13327212805790106,1.2465209816156289,46.49546569774673,8,14.7937,120.8791,0
1775577227.5984108,0.3189157501029992,0.02994077041919162,0.041155590365719315,0.9224590404772333,45.8432699401762,8,14.7937,120.8791,0
1775577227.6650774,0.33825026939704417,0.0519871271458448,0.04446607121001263,0.7765646618916279,44.93897617787741,8,14.7937,120.8791,0
1775577227.7317443,0.04703713838178863,-0.025514034424008975,0.14484721174809367,0.9606662171256479,47.15957613774578,8,14.7937,120.8791,0
1775577227.798411,0.04948015712720988,0.031899720547916385,0.05353561899735837,0.9572744182330745,49.253082850750076,8,14.7937,120.8791,0
1775577227.8650775,0.04468802720575637,-0.05616662352030641,-0.040748147287431584,1.054659411432466,43.862564833609525,8,14.7937,120.8791,0
1775577227.931744,0.08029773622288403,-0.012596808722549436,0.11674165349914475,0.978248638506844,45.726437423025736,8,14.7937,120.8791,0
1775577227.998411,0.35680565954090443,-0.01033272604835348,0.01881171810711175,0.9814290076727957,48.06144655496678,8,14.7937,120.8791,0
1775577228.0650775,0.3161722975755372,-0.054757300314740215,-0.04370573821170954,1.0601224853432087,43.75891902173389,8,14.7937,120.8791,0
1775577228.1317441,0.3116999385930187,0.05254602765366201,-0.0070156388899840685,0.9463928412557638,44.07626655318739,8,14.7937,120.8791,0
1775577228.1984107,0.3621361644135416,-0.09991701863415714,-0.0321863967053965,0.9493775868760168,40.562785899193216,8,14.7937,120.8791,0
1775577228.2650776,0.33431838207880704,0.022952615797250712,0.0022709193420257863,1.036544178442063,44.707348018966556,8,14.7937,120.8791,0
1775577228.3317442,0.32301598855096764,0.012024895155990997,-0.1050882579924263,1.0322284937981177,44.28941992602448,8,14.7937,120.8791,0
1775577228.3984108,0.3211453333769301,0.011714915406557891,-0.060431451003672504,0.9081806305210577,40.14908079137578,8,14.7937,120.8791,0
1775577228.4650774,0.29957412512719894,-0.009168466804737048,0.0952307984584517,0.9391465973720773,42.792581383220785,8,14.7937,120.8791,0
1775577228.5317442,0.3357934844327266,0.05142722455878377,-0.001770635599060053,0.7778963905306697,45.221377669126944,8,14.7937,120.8791,0
1775577228.5984108,0.3430547202849322,-0.057127071837015334,-0.04138391754742639,1.0523194948583228,45.807539312411095,8,14.7937,120.8791,0
1775577228.6650774,0.31135273563035887,-0.08661870942683846,0.05135353938731101,0.9973059833293515,47.25252923050461,8,14.7937,120.8791,0
1775577228.7317443,0.31737390895795403,0.023433226051453596,-0.0788823105970202,0.8711651136284128,49.58474546231847,8,14.7937,120.8791,0
1775577228.798411,0.34884027412443286,0.029170791090531084,-0.10861226890989814,0.9458621818057049,47.34028825182666,8,14.7937,120.8791,0
1775577228.8650775,0.32724763221017666,0.015943751705044654,0.184136706133401,1.0931486770033245,45.70399873484855,8,14.7937,120.8791,0
1775577228.931744,0.3368237868329569,-0.01746448588701434,-0.026268798289094297,1.0869277799662567,43.26387095393292,8,14.7937,120.8791,0
1775577228.998411,0.3249999676711672,0.04764763156093954,-0.11115347972498148,0.8617964152810065,43.22966165500743,8,14.7937,120.8791,0
1775577229.0650775,0.3324826224480062,0.07615584437806189,-0.10089454780183768,1.1671868904959264,44.16698811269433,8,14.7937,120.8791,0
1775577229.1317441,0.3280460126861838,-0.0661897763354033,-0.029807207099832915,0.7500029621548958,46.539444524921066,8,14.7937,120.8791,0
1775577229.1984107,0.33286378101031155,-0.012597391024970525,0.05610265577809364,1.1511030061953347,45.05817779707535,8,14.7937,120.8791,0
1775577229.2650776,0.33704452464181606,0.050621442462058644,0.020865294598239374,1.0823644411932214,45.6905378072782,8,14.7937,120.8791,0
1775577229.3317442,0.3359212085221265,-0.060795100340556255,-0.08844397112778689,1.3316567461722648,43.24610438647827,8,14.7937,120.8791,0
1775577229.3984108,0.3384617889342419,-0.03611524859962145,0.045872556427831085,0.7848967919079682,42.76042630993549,8,14.7937,120.8791,0
1775577229.4650774,0.30282955579020243,0.045954737764149614,-0.047549104756177976,1.1182339237953836,45.207094599709734,8,14.7937,120.8791,0
1775577229.5317442,0.3407957102188785,0.03552652764799144,-0.02351912977225471,1.1552500947492186,47.37796109818874,8,14.7937,120.8791,0
1775577229.5984108,0.33740233538766057,0.08758072310386406,-0.06041166732586364,1.1583492756160356,42.65978144054088,8,14.7937,120.8791,0
1775577229.6650774,0.3650084140212358,0.02834304704000648,0.04284581080344653,1.2169418099253937,43.2081704977312,8,14.7937,120.8791,0
1775577229.7317443,0.332686451651109,-0.0797123756315341,0.025308891479301307,0.987413939726654,45.856603094756956,8,14.7937,120.8791,0
1775577229.798411,0.30736347607462344,0.014121912554538771,-0.07111198958805198,1.1223853058289577,45.14100177022179,8,14.7937,120.8791,0
1775577229.8650775,0.3177970534981419,0.05891965944945537,-0.11531428985907362,1.1388961097772952,49.42218916346229,8,14.7937,120.8791,0
1775577229.931744,0.31841333154615536,0.024176336170988477,0.009308807788756077,1.2543136642313035,46.46708547078428,8,14.7937,120.8791,0
1775577229.998411,0.3581288956484916,0.09937860671391496,0.03984147582524802,1.1194281105564627,48.799208353317425,8,14.7937,120.8791,0
1775577230.0650775,0.3140095668940188,-0.14580635028470376,-0.0003324998890295942,1.0343887753905163,44.815750173178046,8,14.7937,120.8791,0
1775577230.1317441,0.3649234188438072,-0.007417617698944609,-0.08790461888733508,1.310533053173399,44.34007244308333,8,14.7937,120.8791,0
1775577230.1984107,0.3112316408201928,-0.026018009695976937,0.07938396994295599,0.9644388496162304,46.22695954062012,8,14.7937,120.8791,0
1775577230.2650776,0.32794568577574473,0.02778147796312703,-0.12224100110358004,1.086516139876044,43.09660721490727,8,14.7937,120.8791,0
1775577230.3317442,0.3302790869379112,0.029502158649484037,0.12836104705141269,1.0642702835872735,43.62254739948363,8,14.7937,120.8791,0
1775577230.3984108,0.307763987915145,-0.056147845565177046,-0.05685745820134422,1.1500497326482182,41.05765531042299,8,14.7937,120.8791,0
1775577230.4650774,0.28382067342827555,-0.023949924700031756,-0.07301676948660825,0.811730996471937,47.78656219248849,8,14.7937,120.8791,0
1775577230.5317442,0.32523705675528125,-0.03608521281924148,0.032720729089080226,1.0610775713219538,43.437392372684094,8,14.7937,120.8791,0
1775577230.5984108,0.31858578223918255,0.022709607730698515,0.05398221308562598,0.8842829321550633,47.840523966141866,8,14.7937,120.8791,0
1775577230.6650774,0.31588781804973964,-0.011307642208446878,-0.001986343263223422,0.7964239553593494,44.55745712614862,8,14.7937,120.8791,0
1775577230.7317443,0.3270864339130534,-0.02344089666865365,0.06539878990061673,0.9119744107561043,45.173665610274284,8,14.7937,120.8791,0
1775577230.798411,0.3060209925127999,-0.0759140509977642,0.05120924877548439,0.9931774247013757,46.861769069660504,8,14.7937,120.8791,0
1775577230.8650775,0.36257181528591986,-0.044002587750817806,-0.02871150161268617,0.8916883619105732,44.92059607715193,8,14.7937,120.8791,0
1775577230.931744,0.3396180258914741,-0.017589960142269163,-0.12272762919970083,1.1067286484421053,47.600352738719,8,14.7937,120.8791,0
1775577230.998411,0.3102124698525495,0.0008713250038943946,0.006370531650151436,0.8649059385492972,42.99526881926801,8,14.7937,120.8791,0
1775577231.0650775,0.28931944671167686,0.040688639775997626,0.015962951484365055,0.906641026764522,45.69690146773745,8,14.7937,120.8791,0
1775577231.1317441,0.0475157612621183,0.027171292590977444,0.02296558018086606,1.015504980741102,46.144326556285606,8,14.7937,120.8791,0
1775577231.1984107,0.05548308749454733,-0.008879683314210586,-0.012828202392457813,0.8155252803867589,46.439300863422154,8,14.7937,120.8791,0
1775577231.2650776,0.061985507133207586,-0.016831986622842948,0.021527274358818325,0.9210587029061589,45.74508343675525,8,14.7937,120.8791,0
1775577231.3317442,0.06073411635490194,-0.0233230180028566,0.09688814501495262,1.0971251579066557,44.390270624745256,8,14.7937,120.8791,0
1775577231.3984108,0.3250351898561253,0.027859364413308548,-0.015095830249217847,0.9343088805484171,50.923799500019804,8,14.7937,120.8791,0
1775577231.4650774,0.34556928489496275,-0.04246449622343277,-0.0033726305539756034,1.0699694755523255,45.623179351917514,8,14.7937,120.8791,0
1775577231.5317442,0.3420300281061394,-0.021773052029294224,0.04304818766061593,1.0406720240730833,43.7913605299277,8,14.7937,120.8791,0
1775577231.5984108,0.3431888036240246,-0.01408249180920474,0.031307867225806287,1.253146970161555,44.339120538743195,8,14.7937,120.8791,0
1775577231.6650774,0.3330361551842862,0.07518701842744117,0.058357636378125334,0.916622384164385,44.66281093714864,8,14.7937,120.8791,0
1775577231.7317443,0.29199398060754883,0.04351180349491556,-0.20522445659746968,1.1275526046649835,46.44784638926276,8,14.7937,120.8791,0
1775577231.798411,0.3238804058106864,0.049942726458347,0.052745397805423457,0.9684766891635681,49.31244884898014,8,14.7937,120.8791,0
1775577231.8650775,0.3306988258253085,0.03047713948979905,-0.09372046554876129,1.0708573037432347,45.73663546229395,8,14.7937,120.8791,0
1775577231.931744,0.3387552355436832,0.03624790396308899,0.020047284941496577,0.8860274771201699,43.34687565523962,8,14.7937,120.8791,0
1775577231.998411,0.3124715145763925,-0.04605114772004497,0.009206612411540943,0.9546525953614678,45.117831908922625,8,14.7937,120.8791,0
1775577232.0650775,0.3616477111024088,0.011131829663642782,0.04103771110247557,0.830289354211214,42.505284837897676,8,14.7937,120.8791,0
1775577232.1317441,0.33294071489663746,0.03829835615707355,-0.04528442329764877,0.8542673641051934,45.96198187161615,8,14.7937,120.8791,0
1775577232.1984107,0.3083675090496636,-0.07598308981559593,0.04985843024918089,0.7166652485133278,43.99760127321076,8,14.7937,120.8791,0
1775577232.2650776,0.3056394360431149,-0.027968020860379507,-0.03218578020325801,1.1895991564885084,42.67906830756113,8,14.7937,120.8791,0
1775577232.3317442,0.31152283845404016,0.06393325221106512,-0.1208202010240944,0.812777637179007,44.26874959930502,8,14.7937,120.8791,0
1775577232.3984108,0.32789388294436633,-0.02330048027942256,0.12128776056194993,0.8692268691853183,46.24847897077163,8,14.7937,120.8791,0
1775577232.4650774,0.2994277894258726,-0.11689271730643483,0.06647422633227773,1.1981384936968325,45.00755626834401,8,14.7937,120.8791,0
1775577232.5317442,0.3233373509848245,0.018193531068461635,-0.01127537881486351,0.9773237893627872,47.243471963361635,8,14.7937,120.8791,0
1775577232.5984108,0.34158371183399977,0.009999630011130859,0.06497262809560214,0.7577250017181518,43.62729218899241,8,14.7937,120.8791,0
1775577232.6650774,0.295663593078712,0.06289476710713164,-0.04799909125387217,0.9951073095035352,44.3073121632776,8,14.7937,120.8791,0
1775577232.7317443,0.30157715076940067,-0.06588950075608006,-0.06710910631924935,0.6673417383107506,44.061668643445515,8,14.7937,120.8791,0
1775577232.798411,0.31503435553175824,-0.01467141311658295,-0.053898378787641504,0.8713081635712041,44.47464756534482,8,14.7937,120.8791,0
1775577232.8650775,0.3165128886297887,-0.02781055649860202,0.07133036188804964,1.1642790751485699,46.4509750447625,8,14.7937,120.8791,0
1775577232.931744,0.3184713356583143,0.01444241093504328,-0.07198970874320625,1.0966324409280082,46.290455062681936,8,14.7937,120.8791,0
1775577232.998411,0.31468549116571914,-0.10025940041761985,-0.07318404409544649,0.8478183373648449,45.76751281200436,8,14.7937,120.8791,0
1775577233.0650775,0.33314959109955905,0.056502353034778255,0.010832124991426701,1.0393779195120754,44.266165501921044,8,14.7937,120.8791,0
1775577233.1317441,0.3077556450348867,-0.021261365361190086,0.08069805401063088,0.8942301014771454,43.37056938949415,8,14.7937,120.8791,0
1775577233.1984107,0.31095881048360396,-0.03905997105254552,0.05840633018326824,0.9100049374698257,42.28997321843419,8,14.7937,120.8791,0
1775577233.2650776,0.37054204149308206,0.03703715731047998,-0.059555561604909046,0.756734063432892,44.878759974977946,8,14.7937,120.8791,0
1775577233.3317442,0.326307652288964,-0.06782048925293983,-0.04518964577205359,0.9402752266777848,48.696699701408136,8,14.7937,120.8791,0
1775577233.3984108,0.02050238871962282,0.027431286786246175,0.006073562736133293,1.295799265971527,41.57001330457758,8,14.7937,120.8791,0
1775577233.4650774,0.06349890443133155,-0.03762396967690812,0.018397097369996143,1.0521500959206243,43.049476823254835,8,14.7937,120.8791,0
1775577233.5317442,0.04710991752375758,0.07894088144445925,-0.07522467480533013,0.9852409767874405,48.11976337700851,8,14.7937,120.8791,0
1775577233.5984108,0.055973247343492384,0.03339292554321763,-0.12064908484729063,1.008465738054673,42.355804774619784,8,14.7937,120.8791,0
1775577233.6650774,0.33122281985540936,0.028557680656683723,-0.056804268323736945,0.8785834743346117,45.30573856852228,8,14.7937,120.8791,0
1775577233.7317443,0.3184998671980007,-0.011451736643326098,-0.05310834324791662,0.8499991287350441,43.035183265982454,8,14.7937,120.8791,0
1775577233.798411,0.344108006296874,-0.09062196136676141,-0.04166858499912816,0.9369400364871783,47.910237021991634,8,14.7937,120.8791,0
1775577233.8650775,0.30482208377991843,-0.021902208623120697,-0.062003361543337035,1.0638287498593535,43.62468726660059,8,14.7937,120.8791,0
1775577233.931744,0.33231120378700696,-0.022160952911513373,0.004282086279320268,1.0194951362529172,43.172010403262036,8,14.7937,120.8791,0
1775577233.998411,0.29725592449718025,0.04667918975916139,0.013203232774361702,0.9457150410871379,45.28754049210487,8,14.7937,120.8791,0
1775577234.0650775,0.33120513947600266,-0.05335818611443525,0.1217159784106336,1.3208496971193198,44.78450183834966,8,14.7937,120.8791,0
1775577234.1317441,0.35537867028276804,0.0306789489360009,0.045611972190647,0.9170707512772467,43.466873201540466,8,14.7937,120.8791,0
1775577234.1984107,0.3185822739674736,-0.06632591704284412,-0.10368491931787821,0.782734996549536,42.70198314179264,8,14.7937,120.8791,0
1775577234.2650776,0.3310116947195075,0.0587850915352445,-0.050794728406719,0.9814553911907821,43.968776590424056,8,14.7937,120.8791,0
1775577234.3317442,0.31474923189174436,0.0029261771586354813,0.05860305965028312,0.9836927232745166,43.8172132905245,8,14.7937,120.8791,0
1775577234.3984108,0.341555230779464,-0.022136136423764715,-0.024554166028089536,1.007535129883753,47.39626947383075,8,14.7937,120.8791,0
1775577234.4650774,0.3465629443654947,-0.036144080873897644,-0.021494031696120127,0.9578194976945433,47.26149794430769,8,14.7937,120.8791,0
1775577234.5317442,0.3199610331661628,-0.062098990352174005,-0.11115585149681934,0.8802619459579739,49.26945030917806,8,14.7937,120.8791,0
1775577234.5984108,0.31682850601057866,-0.028747770426553878,0.024306691204377857,1.0601880065235507,42.449534228423815,8,14.7937,120.8791,0
1775577234.6650774,0.32575528806429727,0.019610131176105633,0.03433322962945531,0.8253832096789319,50.080715103608995,8,14.7937,120.8791,0
1775577234.7317443,0.350512415175709,0.07506301094965824,0.000339290584494134,1.0422950663247523,48.87109155097434,8,14.7937,120.8791,0
1775577234.798411,0.35009114732663454,-0.0020146908258407013,-0.11736234184716192,0.9367885481856132,45.48994627560067,8,14.7937,120.8791,0
1775577234.8650775,0.3137191654719468,0.0124034735639689,0.01235328931530714,0.7323173229748807,42.59611148708041,8,14.7937,120.8791,0
1775577234.931744,0.3449316679650721,0.003516859280400442,0.10032423274992074,0.8558657340979068,44.0145140219186,8,14.7937,120.8791,0
1775577234.998411,0.321156538248032,-0.010605676569397399,-0.007068746670349151,0.9344451868214179,46.72184656006978,8,14.7937,120.8791,0
1775577235.0650775,0.3654562851589147,-0.05066404420836182,-0.060715143362187314,1.0811846524079725,42.747437724957166,8,14.7937,120.8791,0
1775577235.1317441,0.32414292557417523,0.037591225361713256,-0.0448720850490355,0.9550368936236993,45.922267000099026,8,14.7937,120.8791,0
1775577235.1984107,0.3050663309266709,-0.006005744193288954,-0.015989326199366515,1.194570543855702,42.553286837182355,8,14.7937,120.8791,0
